gsm,UMAP1,UMAP2,UMAP3,condition,timepoint,viral_molecules,log_viral
GSM2993187,9.538697,6.847109,2.82761,DENV,24h,486,2.6875289612146345
GSM2993188,11.006973,7.236577,7.054234,DENV,24h,1111,3.0461047872460387
GSM2993189,11.13799,9.763943,4.9813247,DENV,24h,36,1.568201724066995
GSM2993190,8.586239,8.729247,3.732742,DENV,24h,0,0.0
GSM2993191,11.668508,9.079279,4.186741,DENV,24h,1352,3.131297796597623
GSM2993192,11.110163,8.482518,5.5298195,DENV,24h,455,2.6589648426644352
GSM2993193,11.061841,9.787607,3.3916895,DENV,24h,3,0.6020599913279624
GSM2993194,11.488642,7.505292,4.6311617,DENV,24h,890,2.949877704036875
GSM2993195,12.196799,8.152046,4.645739,DENV,24h,362,2.5599066250361124
GSM2993196,12.582708,7.747193,6.3819647,DENV,24h,553,2.74350976472843
GSM2993197,11.877399,8.548544,5.7788773,DENV,24h,496,2.6963563887333324
GSM2993198,10.394972,7.4668202,6.0476637,DENV,24h,1289,3.110589710299249
GSM2993199,10.524376,7.448572,5.0406046,DENV,24h,1178,3.071513805095089
GSM2993200,12.658744,8.236462,6.2603517,DENV,24h,1628,3.2119210843085093
GSM2993201,12.612015,8.806562,5.0143266,DENV,24h,283,2.4533183400470375
GSM2993202,10.971655,9.710806,3.6983905,DENV,24h,1,0.3010299956639812
GSM2993203,9.192807,6.5137267,2.9365115,DENV,24h,40,1.6127838567197355
GSM2993204,9.550585,6.5032077,5.662079,DENV,24h,3,0.6020599913279624
GSM2993205,12.715305,8.273807,5.2201095,DENV,24h,20918,4.32054091992458
GSM2993206,10.32458,8.610745,4.6871343,DENV,24h,503,2.7024305364455254
GSM2993207,12.768406,8.134511,5.476955,DENV,24h,2795,3.446537167073644
GSM2993208,12.267722,7.5305305,4.8617315,DENV,24h,3390,3.5303277897780863
GSM2993209,13.33836,8.149217,5.524371,DENV,24h,691,2.840106094456758
GSM2993210,11.541549,10.266017,4.009797,DENV,24h,3219,3.507855871695831
GSM2993211,10.564203,6.9194026,4.9827685,DENV,24h,2421,3.384174138807033
GSM2993212,9.754903,8.194181,5.609143,DENV,24h,186,2.271841606536499
GSM2993213,13.309475,8.972998,4.1935744,DENV,24h,1879,3.2741578492636796
GSM2993214,13.16166,7.9371395,3.4167383,DENV,24h,1889,3.2764618041732443
GSM2993215,10.653761,7.268179,6.6352134,DENV,24h,4984,3.6976651626476746
GSM2993216,11.220114,9.371437,4.11625,DENV,24h,507,2.7058637122839193
GSM2993217,12.724631,7.8097677,4.8871365,DENV,24h,777,2.890979596989689
GSM2993218,10.292889,8.5050535,3.4809494,DENV,24h,2,0.47712125471966244
GSM2993219,12.060812,7.19198,6.748228,DENV,24h,2777,3.4437322414015967
GSM2993220,9.176058,7.9166775,2.475549,DENV,24h,0,0.0
GSM2993221,10.317241,9.398117,3.4415216,DENV,24h,376,2.576341350205793
GSM2993222,11.445853,10.022076,3.3476024,DENV,24h,2,0.47712125471966244
GSM2993223,13.374215,8.547747,4.2049146,DENV,24h,3764,3.5757649805367193
GSM2993224,11.171331,10.25749,3.6994932,DENV,24h,71,1.8573324964312685
GSM2993225,11.864365,7.6830754,7.089211,DENV,24h,1609,3.2068258760318495
GSM2993226,10.8072815,7.0259013,7.1739597,DENV,24h,1316,3.119585774961784
GSM2993227,10.543603,8.899429,3.7634633,DENV,24h,49,1.6989700043360187
GSM2993228,11.775765,7.369624,6.9122386,DENV,24h,2924,3.466125870418199
GSM2993229,10.941168,7.366564,3.2167604,DENV,24h,522,2.718501688867274
GSM2993230,13.03535,8.687469,3.6158574,DENV,24h,448,2.6522463410033232
GSM2993231,11.052397,8.110693,3.8878,DENV,24h,231,2.3654879848909
GSM2993232,12.828478,8.373313,3.289915,DENV,24h,3054,3.485011214578573
GSM2993233,12.566764,7.3531723,4.827808,DENV,24h,1348,3.1300119496719043
GSM2993234,10.327517,6.911131,5.546861,DENV,24h,1987,3.2984163800612945
GSM2993235,10.497025,7.175217,4.2130876,DENV,24h,0,0.0
GSM2993236,13.061642,8.073906,5.5317225,DENV,24h,1079,3.03342375548695
GSM2993237,12.214503,6.601858,6.596543,DENV,24h,1250,3.09725730969342
GSM2993238,11.1872425,9.947739,4.0915513,DENV,24h,878,2.9439888750737717
GSM2993239,11.320853,10.000703,4.056883,DENV,24h,8,0.9542425094393249
GSM2993240,13.529151,8.123813,5.6143,DENV,24h,4898,3.6901074394563307
GSM2993241,12.894845,7.975208,3.138638,DENV,24h,15233,4.182813951257366
GSM2993242,11.648099,10.342797,3.5344687,DENV,24h,160,2.2068258760318495
GSM2993243,10.93097,10.32028,3.6704478,DENV,24h,0,0.0
GSM2993244,10.780538,8.22479,5.325964,DENV,24h,3,0.6020599913279624
GSM2993245,11.930652,9.056789,4.6794763,DENV,24h,1756,3.244771761495295
GSM2993246,10.658897,8.375354,3.4964058,DENV,24h,237,2.376576957056512
GSM2993247,11.99433,7.7830424,4.4856486,DENV,24h,2146,3.331832044436249
GSM2993248,10.244318,7.15795,4.6228356,DENV,24h,291,2.4653828514484184
GSM2993249,11.616478,10.066382,3.600397,DENV,24h,0,0.0
GSM2993250,13.028964,7.8817983,6.648088,DENV,24h,1653,3.218535505216528
GSM2993251,10.976701,7.455295,6.5413594,DENV,24h,1742,3.2412973871099933
GSM2993252,11.408898,7.4493237,3.4865406,DENV,24h,217,2.3384564936046046
GSM2993253,11.2407,8.443849,5.0242066,DENV,24h,20,1.3222192947339193
GSM2993254,10.336619,9.135925,5.8040586,DENV,24h,408,2.611723308007342
GSM2993255,13.070422,7.770221,6.213794,DENV,24h,12412,4.093876755390045
GSM2993256,11.142559,9.2915125,2.9598367,DENV,24h,73,1.8692317197309762
GSM2993257,11.100048,9.020548,3.858796,DENV,24h,32,1.5185139398778875
GSM2993258,12.69105,7.681701,5.4114575,DENV,24h,2580,3.411788004543869
GSM2993259,11.433831,10.112946,3.886563,DENV,24h,156,2.1958996524092336
GSM2993260,10.60098,7.2188835,6.517668,DENV,24h,260,2.416640507338281
GSM2993261,11.586006,9.987402,4.4823375,DENV,24h,439,2.6434526764861874
GSM2993262,13.248318,8.005138,5.4557514,DENV,24h,1619,3.2095150145426308
GSM2993263,11.391147,9.093644,3.5243347,DENV,24h,828,2.9185545305502734
GSM2993264,11.014226,8.427308,3.3095832,DENV,24h,56,1.7558748556724915
GSM2993265,12.693902,8.26382,3.335104,DENV,24h,1616,3.208710019906401
GSM2993266,13.565483,8.500282,3.994839,DENV,24h,1604,3.205475036740891
GSM2993267,11.418452,9.600254,3.2792854,DENV,24h,422,2.6263403673750423
GSM2993268,9.101208,8.437844,5.696596,DENV,24h,334,2.525044807036845
GSM2993269,10.758933,8.122588,3.3705304,DENV,24h,460,2.663700925389648
GSM2993270,11.039167,6.9642034,5.436637,DENV,24h,5744,3.759290033024304
GSM2993271,11.823622,8.196448,3.2726858,DENV,24h,808,2.9079485216122722
GSM2993272,12.471867,8.662877,4.3649197,DENV,24h,678,2.8318697742805017
GSM2993275,11.361155,7.625702,3.51427,DENV,24h,0,0.0
GSM2993276,11.609492,6.8235397,6.596449,DENV,24h,1792,3.253580289562183
GSM2993277,11.231891,7.2341104,5.9600472,DENV,24h,562,2.7505083948513462
GSM2993278,12.039114,7.816302,3.8436518,DENV,24h,1863,3.2704459080179626
GSM2993279,11.636109,8.964187,3.6072638,DENV,24h,21,1.3424226808222062
GSM2993280,10.789457,7.025424,6.349501,DENV,24h,64,1.8129133566428555
GSM2993281,11.716135,8.173664,2.8967032,DENV,24h,13,1.146128035678238
GSM2993282,10.467263,9.013656,3.9029653,DENV,24h,0,0.0
GSM2993283,13.098085,5.627846,6.3866744,DENV,24h,3,0.6020599913279624
GSM2993284,13.156593,5.78673,6.2714725,DENV,24h,2351,3.371437317404101
GSM2993285,13.312304,6.2639513,6.2375703,DENV,24h,558,2.747411807886423
GSM2993286,13.252963,5.7905874,6.4158306,DENV,24h,990,2.9960736544852753
GSM2993287,13.105808,7.298598,5.9547343,DENV,24h,1094,3.0394141191761372
GSM2993288,12.736507,8.231159,5.6464715,DENV,24h,606,2.7831886910752575
GSM2993289,11.497193,6.9937587,6.676764,DENV,24h,677,2.8312296938670634
GSM2993290,13.184716,8.241097,6.0069075,DENV,24h,1572,3.196728722623287
GSM2993291,12.932465,8.109528,3.2173643,DENV,24h,9402,3.9732664361085286
GSM2993292,13.530434,7.8016787,5.943914,DENV,24h,4454,3.6488477083728936
GSM2993293,11.4909725,7.1466246,7.2130284,DENV,24h,5004,3.6994040818153375
GSM2993294,12.788373,8.412492,5.772952,DENV,24h,1362,3.1344958558346736
GSM2993295,10.963074,6.771184,6.76011,DENV,24h,1064,3.0273496077747564
GSM2993296,13.557835,7.8488035,5.4809937,DENV,24h,6000,3.7782236267660965
GSM2993297,11.51685,7.155731,7.209754,DENV,24h,3579,3.5538830266438746
GSM2993298,12.757349,7.8232474,5.045654,DENV,24h,8971,3.95288926491093
GSM2993299,13.232216,8.327899,3.6069698,DENV,24h,3499,3.5440680443502757
GSM2993300,13.265814,8.373208,3.840059,DENV,24h,827,2.9180303367848803
GSM2993301,12.666656,7.7955813,5.797422,DENV,24h,1471,3.16790781000148
GSM2993302,12.904602,8.007045,5.1354146,DENV,24h,708,2.8506462351830666
GSM2993303,13.466612,8.129765,6.014288,DENV,24h,4486,3.651956069533074
GSM2993304,13.350513,7.231131,5.962442,DENV,24h,1129,3.05307844348342
GSM2993305,12.408044,7.643044,5.2906084,DENV,24h,1581,3.1992064791616577
GSM2993306,13.029732,8.437208,3.7703657,DENV,24h,3923,3.593728998707911
GSM2993307,11.696238,7.705528,3.3854556,DENV,24h,329,2.5185139398778875
GSM2993308,13.597888,7.991015,6.198717,DENV,24h,2391,3.3787611753163733
GSM2993309,12.065636,7.1501827,6.5653534,DENV,24h,557,2.7466341989375787
GSM2993310,13.036466,8.963144,4.242281,DENV,24h,1253,3.0982975364946976
GSM2993311,12.15432,7.656282,3.7476976,DENV,24h,1862,3.2702128548962426
GSM2993312,11.507094,9.367245,5.6562395,DENV,24h,778,2.8915374576725643
GSM2993313,13.45286,8.067633,5.315917,DENV,24h,270,2.432969290874406
GSM2993314,12.847297,7.7687407,4.20127,DENV,24h,5777,3.7617775375081783
GSM2993315,12.097665,9.912851,3.9570973,DENV,24h,1503,3.1772478362556233
GSM2993316,12.382214,7.1830606,6.728141,DENV,24h,6421,3.8076703012304836
GSM2993317,12.175907,7.4549575,6.7886477,DENV,24h,776,2.890421018800914
GSM2993318,12.669608,9.306335,3.8531823,DENV,24h,1217,3.0856472882968564
GSM2993319,11.11637,6.8928294,7.241773,DENV,24h,3216,3.50745106090197
GSM2993320,11.975496,7.4694424,7.0526958,DENV,24h,6129,3.787460474518415
GSM2993321,11.369107,8.24764,4.760496,DENV,24h,1462,3.1652443261253107
GSM2993322,11.261768,8.819813,5.271385,DENV,24h,278,2.4456042032735974
GSM2993323,12.420587,8.14738,5.10931,DENV,24h,584,2.7671558660821804
GSM2993324,12.837905,7.7594867,4.6230826,DENV,24h,3518,3.5464192668351915
GSM2993325,11.467485,7.4249797,6.935084,DENV,24h,2700,3.431524584187451
GSM2993326,10.393397,7.132055,7.5516157,DENV,24h,1774,3.249198357391113
GSM2993327,14.453515,7.9822545,6.185743,DENV,24h,6820,3.833848049531148
GSM2993328,12.077701,8.789745,4.974549,DENV,24h,998,2.9995654882259823
GSM2993329,12.631231,8.345793,3.0035765,DENV,24h,752,2.8767949762007006
GSM2993330,11.478674,7.0984426,6.2717023,DENV,24h,2505,3.398981066658131
GSM2993331,11.067831,9.445676,3.5035622,DENV,24h,4,0.6989700043360189
GSM2993332,13.372747,7.876956,3.9509318,DENV,24h,1906,3.280350693046006
GSM2993333,13.691646,8.592715,4.1423154,DENV,24h,1672,3.2234959409623944
GSM2993334,13.08955,7.8623834,4.9064026,DENV,24h,1260,3.1007150865730817
GSM2993335,12.123317,8.351053,5.7318144,DENV,24h,976,2.989894563718773
GSM2993336,12.860619,7.369658,5.1899447,DENV,24h,5911,3.7717344253867693
GSM2993337,11.756934,9.282941,6.2480316,DENV,24h,126,2.103803720955957
GSM2993338,12.869373,7.5969744,4.3571143,DENV,24h,2136,3.3298045221640695
GSM2993339,12.0287075,8.16591,5.531844,DENV,24h,3898,3.590953235187986
GSM2993340,12.988778,7.749462,4.058415,DENV,24h,2483,3.3951515915045425
GSM2993341,13.309893,7.816511,5.7140126,DENV,24h,2483,3.3951515915045425
GSM2993342,12.473028,7.7009716,5.601366,DENV,24h,6859,3.8363241157067516
GSM2993343,12.980333,7.522192,6.3522086,DENV,24h,7029,3.846955325019824
GSM2993344,13.47359,8.301066,3.949954,DENV,24h,9314,3.9691828592322613
GSM2993345,12.673688,8.671446,5.4680786,DENV,24h,1837,3.2643455070500926
GSM2993346,12.916221,7.6251707,5.9971466,DENV,24h,4870,3.68761812957177
GSM2993347,12.903665,7.65852,4.110752,DENV,24h,15973,4.203413680096452
GSM2993348,12.610879,7.719151,6.4123178,DENV,24h,650,2.8135809885681917
GSM2993349,12.3793125,7.5082088,6.60471,DENV,24h,3525,3.5472823079633033
GSM2993350,13.218716,8.302178,5.846135,DENV,24h,8949,3.951823035315912
GSM2993351,12.995348,7.48598,5.672053,DENV,24h,7672,3.8849651982007325
GSM2993352,12.695902,8.606608,4.345458,DENV,24h,5402,3.732634967539196
GSM2993353,12.168083,8.231969,5.279969,DENV,24h,1422,3.153204900084284
GSM2993354,11.427392,9.177459,4.099449,DENV,24h,1065,3.0277572046905536
GSM2993355,12.7806,7.5797663,5.821255,DENV,24h,5645,3.7517408738109004
GSM2993356,11.660677,7.514495,7.156195,DENV,24h,16875,4.2272695167098435
GSM2993357,11.296879,10.603006,4.251793,DENV,24h,1642,3.215637563435062
GSM2993358,11.002361,6.8283343,7.0743957,DENV,24h,4323,3.6358856852812727
GSM2993359,13.407287,8.517884,4.356141,DENV,24h,2065,3.315130317183602
GSM2993360,13.778353,7.975526,6.9533854,DENV,24h,8954,3.9520655901850503
GSM2993361,12.358526,7.0421467,6.221375,DENV,24h,272,2.436162647040756
GSM2993362,13.158701,8.234479,6.4238806,DENV,24h,17732,4.24878221406855
GSM2993363,10.774384,8.205242,3.652435,DENV,24h,4910,3.691169934131604
GSM2993364,11.934426,7.1667285,4.889776,DENV,24h,4065,3.60916737430202
GSM2993365,11.686958,7.083866,6.927562,DENV,24h,1078,3.0330214446829107
GSM2993366,12.961131,8.752274,3.757511,DENV,24h,1857,3.269045709657623
GSM2993367,10.73321,7.358223,7.586034,DENV,24h,3985,3.600537294364469
GSM2993368,13.387492,8.023786,5.164424,DENV,24h,6604,3.819872821950546
GSM2993369,10.898401,7.3738956,5.755958,DENV,24h,4248,3.6282867310895144
GSM2993370,12.384264,8.05956,5.026556,DENV,24h,291,2.4653828514484184
GSM2993371,12.296322,8.310355,3.340794,DENV,24h,452,2.656098202012832
GSM2993372,11.674372,6.9011407,6.4902215,DENV,24h,2059,3.3138672203691533
GSM2993373,13.004768,7.607699,5.205004,DENV,24h,9902,3.995766779049974
GSM2993374,13.010837,8.587022,6.254838,DENV,24h,2330,3.3675422735205767
GSM2993375,14.00817,8.31909,6.246437,DENV,24h,2855,3.455758203104137
GSM2993376,11.789674,7.278813,4.995224,DENV,24h,5158,3.7125655278733083
GSM2993377,11.434448,6.762338,6.721787,DENV,24h,3397,3.5312233745330266
GSM2993378,12.671693,8.179222,5.3098745,DENV,24h,1978,3.296445794206396
GSM2993379,12.9534855,8.181937,6.25208,DENV,24h,3481,3.5418287667813124
GSM2993380,13.011694,8.320629,5.6973004,DENV,24h,2473,3.393399695293102
GSM2993381,11.814995,8.793004,5.3525233,DENV,24h,143,2.1583624920952498
GSM2993382,13.77867,8.499022,4.0146804,DENV,24h,5824,3.7652959296980564
GSM2993383,14.023621,7.9292927,6.1117697,DENV,24h,5021,3.700876708376904
GSM2993384,12.595175,7.854177,6.7278624,DENV,24h,2070,3.3161800988934527
GSM2993385,11.6302595,8.158436,6.3644066,DENV,24h,816,2.9122220565324155
GSM2993386,10.280725,6.7361445,5.8813295,DENV,24h,4938,3.693639026161548
GSM2993387,13.028589,8.3548,6.2324767,DENV,24h,6521,3.814380794469938
GSM2993388,13.561558,8.62622,3.978958,DENV,24h,5947,3.7743709598499167
GSM2993389,10.586043,7.564302,6.065145,DENV,24h,539,2.7323937598229686
GSM2993390,10.951672,6.9024444,6.8398495,DENV,24h,15498,4.190303678267582
GSM2993391,12.387649,7.6364284,4.2330174,DENV,24h,1631,3.2127201544178425
GSM2993392,13.038356,8.226586,6.4089084,DENV,24h,7403,3.8694664100808667
GSM2993393,11.057082,7.3652983,5.5933037,DENV,24h,3455,3.5385737338068557
GSM2993394,10.936594,8.104202,3.873126,DENV,24h,751,2.876217840591642
GSM2993395,13.722681,8.377478,3.9459577,DENV,24h,15821,4.199261380177078
GSM2993396,12.333036,8.168937,3.0017633,DENV,24h,3317,3.5208763816883417
GSM2993397,12.939564,8.7816105,4.487817,DENV,24h,2101,3.3226327116922234
GSM2993398,12.430428,7.494892,5.5166807,DENV,24h,892,2.9508514588885464
GSM2993399,10.580598,6.912684,7.173877,DENV,24h,5706,3.7564078725489582
GSM2993400,12.937671,8.269868,5.788038,DENV,24h,10164,4.007107382974057
GSM2993401,13.041038,7.965028,6.0721846,DENV,24h,862,2.9360107957152097
GSM2993402,12.068006,8.047664,5.279361,DENV,24h,4448,3.6482624057480444
GSM2993403,12.977122,7.9670663,6.172072,DENV,24h,6703,3.82633400562222
GSM2993404,11.239095,7.057833,7.1772895,DENV,24h,13997,4.146065989177396
GSM2993405,11.848843,7.279587,6.313944,DENV,24h,7495,3.874829577879722
GSM2993406,12.40769,7.386645,6.670221,DENV,24h,4353,3.6388884247050757
GSM2993407,13.216436,7.552613,5.832809,DENV,24h,1588,3.2011238972073794
GSM2993408,13.216461,7.7029095,5.48808,DENV,24h,3182,3.502836638621003
GSM2993409,11.858165,8.15402,3.1872482,DENV,24h,1,0.3010299956639812
GSM2993410,11.8803835,7.7014556,5.939652,DENV,24h,2251,3.3525683861793087
GSM2993411,11.371765,6.9392853,5.6655993,DENV,24h,963,2.984077033902831
GSM2993412,11.362914,6.745649,6.207119,DENV,24h,1464,3.1658376246901283
GSM2993413,13.3748865,8.485304,4.6908603,DENV,24h,22893,4.359721678483211
GSM2993414,10.557102,7.2110863,7.1016893,DENV,24h,525,2.7209857441537393
GSM2993415,11.021174,6.965792,7.0018477,DENV,24h,2329,3.367355921026019
GSM2993416,12.856222,8.379537,3.4121466,DENV,24h,3259,3.513217600067939
GSM2993418,11.567593,6.9862247,5.932595,DENV,24h,1790,3.2530955858490316
GSM2993419,12.079961,6.998427,6.8332186,DENV,24h,9044,3.9564085711958326
GSM2993420,11.968588,6.978846,6.736834,DENV,24h,5198,3.7159198174335795
GSM2993421,13.071731,5.8737354,6.513143,DENV,24h,1734,3.2392994791268928
GSM2993422,12.698608,7.651907,6.3525214,DENV,24h,1183,3.073351702386901
GSM2993423,12.410213,8.575119,4.2374573,DENV,24h,548,2.739572344450092
GSM2993424,12.140032,7.1634526,6.5137715,DENV,24h,3103,3.491921712586151
GSM2993425,13.241566,5.701211,6.4653783,DENV,24h,251,2.401400540781544
GSM2993426,8.2918625,8.791907,1.5625122,Control,48h,0,0.0
GSM2993427,10.209093,10.329973,2.2212892,Control,48h,0,0.0
GSM2993428,11.064402,7.19318,3.0455015,Control,48h,0,0.0
GSM2993430,10.489158,7.111185,6.4029427,Control,48h,0,0.0
GSM2993431,10.38632,8.898905,4.4148793,Control,48h,0,0.0
GSM2993432,10.963983,9.639762,3.0371065,Control,48h,1,0.3010299956639812
GSM2993433,10.441826,8.519556,3.2575047,Control,48h,0,0.0
GSM2993434,6.486158,9.538926,1.6130109,Control,48h,1,0.3010299956639812
GSM2993435,9.850188,8.134856,5.218684,Control,48h,0,0.0
GSM2993436,10.603316,8.23385,5.3493915,Control,48h,0,0.0
GSM2993437,10.024759,10.286248,2.627074,Control,48h,0,0.0
GSM2993438,9.764895,6.5934687,1.9961199,Control,48h,0,0.0
GSM2993441,11.409849,10.290861,2.9565601,Control,48h,0,0.0
GSM2993442,9.760348,8.100207,2.54647,Control,48h,1,0.3010299956639812
GSM2993444,10.04337,7.309983,2.9152339,Control,48h,0,0.0
GSM2993445,10.489855,9.152022,4.8145213,Control,48h,0,0.0
GSM2993446,10.130429,9.831727,3.5329711,Control,48h,0,0.0
GSM2993447,10.128486,8.633037,3.3820205,Control,48h,1,0.3010299956639812
GSM2993448,9.708022,7.446271,6.598517,Control,48h,0,0.0
GSM2993449,10.352634,10.190726,2.3725188,Control,48h,0,0.0
GSM2993450,10.00082,10.39793,2.9668407,Control,48h,0,0.0
GSM2993451,8.314638,9.856269,4.6423454,Control,48h,1,0.3010299956639812
GSM2993452,9.57335,6.410956,4.6893396,Control,48h,0,0.0
GSM2993453,8.962879,9.88052,2.0924737,Control,48h,0,0.0
GSM2993454,9.727903,9.045004,1.9382248,Control,48h,0,0.0
GSM2993455,9.561977,11.495431,1.2924355,Control,48h,0,0.0
GSM2993456,8.965928,7.3495126,4.6452956,Control,48h,0,0.0
GSM2993457,10.33831,8.919635,2.6090684,Control,48h,0,0.0
GSM2993458,10.6318865,9.448928,3.9583735,Control,48h,1,0.3010299956639812
GSM2993459,9.919136,10.52292,2.6592581,Control,48h,0,0.0
GSM2993460,9.797667,10.118881,3.1221762,Control,48h,1,0.3010299956639812
GSM2993461,10.023764,7.6165214,6.5389714,Control,48h,0,0.0
GSM2993462,9.898418,9.899037,2.8669946,Control,48h,0,0.0
GSM2993464,10.162479,10.16163,2.4994462,Control,48h,0,0.0
GSM2993465,9.414433,9.297733,3.3129342,Control,48h,0,0.0
GSM2993466,9.442019,10.0102005,3.2191439,Control,48h,0,0.0
GSM2993467,9.461341,6.3362627,2.7692766,Control,48h,0,0.0
GSM2993468,9.519796,11.355851,0.4732458,Control,48h,1,0.3010299956639812
GSM2993469,11.128196,9.534188,5.661446,Control,48h,0,0.0
GSM2993470,9.750702,7.85111,6.3275037,Control,48h,0,0.0
GSM2993472,10.5957155,8.184588,2.3261442,Control,48h,1,0.3010299956639812
GSM2993474,9.463951,5.7996798,1.6864258,Control,48h,0,0.0
GSM2993475,9.522693,6.911013,5.8380704,Control,48h,1,0.3010299956639812
GSM2993476,9.948627,6.3527966,2.9714608,Control,48h,4,0.6989700043360189
GSM2993477,9.90763,10.847091,3.0705895,Control,48h,0,0.0
GSM2993478,6.943772,9.27008,2.319703,Control,48h,0,0.0
GSM2993480,10.261435,9.01427,4.1080027,Control,48h,0,0.0
GSM2993481,10.423892,10.243287,3.7028055,Control,48h,0,0.0
GSM2993482,9.746564,6.054662,1.868225,Control,48h,0,0.0
GSM2993483,9.247029,10.137367,2.195356,Control,48h,1,0.3010299956639812
GSM2993484,9.250632,6.411721,3.9846654,Control,48h,4,0.6989700043360189
GSM2993485,9.186844,7.304394,5.3216763,Control,48h,0,0.0
GSM2993487,10.703915,10.341225,2.4690423,Control,48h,0,0.0
GSM2993488,9.481946,10.730301,1.2764286,Control,48h,0,0.0
GSM2993489,9.480097,7.4034963,6.243195,Control,48h,0,0.0
GSM2993490,9.815287,8.263328,5.8618274,Control,48h,0,0.0
GSM2993491,9.914267,10.590953,3.1967657,Control,48h,3,0.6020599913279624
GSM2993492,10.288037,8.719598,5.2660346,Control,48h,0,0.0
GSM2993493,11.142483,8.546446,4.521358,Control,48h,1,0.3010299956639812
GSM2993494,11.013052,10.795526,2.9885383,Control,48h,0,0.0
GSM2993495,10.502491,7.180344,3.4062562,Control,48h,0,0.0
GSM2993497,10.282432,10.494307,2.8416824,Control,48h,0,0.0
GSM2993498,10.412652,10.278946,2.5493689,Control,48h,0,0.0
GSM2993499,10.492478,7.2443495,3.0274744,Control,48h,0,0.0
GSM2993500,10.825333,10.620362,3.5606751,Control,48h,0,0.0
GSM2993501,9.114187,5.7515254,2.1024454,Control,48h,0,0.0
GSM2993502,9.806126,8.756882,2.811819,Control,48h,0,0.0
GSM2993503,9.752768,10.303299,2.3547664,Control,48h,0,0.0
GSM2993504,9.867732,7.511984,6.9636593,Control,48h,0,0.0
GSM2993505,10.125942,11.453311,2.1907227,Control,48h,0,0.0
GSM2993506,10.174369,8.354185,2.9360733,Control,48h,5,0.7781512503836436
GSM2993507,10.593302,10.170715,2.960025,Control,48h,3,0.6020599913279624
GSM2993508,10.195493,8.910483,4.5877976,Control,48h,0,0.0
GSM2993509,10.822714,9.640494,3.0770984,Control,48h,0,0.0
GSM2993510,11.298349,8.130299,2.6147943,Control,48h,3,0.6020599913279624
GSM2993512,10.785291,10.163928,2.9112172,Control,48h,0,0.0
GSM2993517,8.754745,8.003398,5.4059725,Control,48h,0,0.0
GSM2993518,10.270956,9.365863,3.3194478,Control,48h,0,0.0
GSM2993519,9.164421,7.4129705,5.7487326,Control,48h,0,0.0
GSM2993520,11.289073,10.510773,3.018356,Control,48h,3,0.6020599913279624
GSM2993521,11.091279,7.5218334,7.4719005,DENV,48h,9129,3.960470777534299
GSM2993522,13.483406,8.181475,4.0030985,DENV,48h,21502,4.332499054918179
GSM2993523,14.825426,7.8930745,6.346872,DENV,48h,9959,3.998259338423699
GSM2993524,13.094387,8.8700485,6.657281,DENV,48h,10846,4.035309640156801
GSM2993525,14.514756,7.8833375,6.280297,DENV,48h,16414,4.215240887065359
GSM2993526,11.533432,8.069659,3.0178509,DENV,48h,181,2.2600713879850747
GSM2993527,11.173516,9.114549,6.957294,DENV,48h,688,2.8382192219076257
GSM2993528,11.13611,9.29749,6.9640775,DENV,48h,1238,3.0930713063760633
GSM2993529,13.930221,8.444891,4.159426,DENV,48h,344,2.537819095073274
GSM2993530,12.573585,7.364466,4.683596,DENV,48h,1029,3.012837224705172
GSM2993531,12.303825,8.619375,6.8564444,DENV,48h,6823,3.8340390181594666
GSM2993532,16.0951,7.3914924,6.0650644,DENV,48h,32574,4.512884424384622
GSM2993533,13.438051,7.675479,6.0587068,DENV,48h,8322,3.9202798946329485
GSM2993534,12.536963,8.744883,5.817931,DENV,48h,9418,3.9740047968974146
GSM2993535,13.70234,8.389061,6.119138,DENV,48h,11014,4.041984501486787
GSM2993536,14.994412,7.903192,7.0792813,DENV,48h,26287,4.419757546090986
GSM2993538,14.459928,7.9444294,7.058079,DENV,48h,17481,4.242591115900052
GSM2993539,16.298542,7.538704,6.3620615,DENV,48h,27164,4.4340097093697395
GSM2993540,15.5127735,7.5880027,6.096287,DENV,48h,6604,3.819872821950546
GSM2993541,14.425776,7.8997154,5.2917104,DENV,48h,4616,3.664359874551141
GSM2993542,15.695093,7.7447004,5.9617596,DENV,48h,13831,4.1408849802658665
GSM2993543,16.441914,7.515178,6.2905507,DENV,48h,51747,4.713893569476809
GSM2993544,16.001143,6.7902694,6.39867,DENV,48h,64576,4.810077865492095
GSM2993545,13.684352,8.724404,6.394273,DENV,48h,7446,3.871981353843369
GSM2993546,13.648019,8.71082,6.7183647,DENV,48h,5979,3.776701183988411
GSM2993547,14.002852,8.682511,6.486269,DENV,48h,15830,4.199508348896786
GSM2993548,12.565666,9.602408,3.6418068,DENV,48h,297,2.4742162640762553
GSM2993549,14.049351,8.090396,4.6955047,DENV,48h,16176,4.208897985493366
GSM2993550,10.241736,6.6673193,5.2454534,DENV,48h,5265,3.7214808547700495
GSM2993551,13.917591,8.397283,6.6974835,DENV,48h,7700,3.8865471233911055
GSM2993552,15.628762,7.5676365,6.709074,DENV,48h,20226,4.305931474463313
GSM2993553,10.277615,7.3992987,7.638573,DENV,48h,8911,3.9499751778296535
GSM2993554,14.564715,7.669138,7.190942,DENV,48h,10973,4.040364955860061
GSM2993555,14.543729,7.986466,5.096267,DENV,48h,16030,4.204960614115603
